Conversion_ID,Campaign_ID,Customer_ID,Conversion_Date,Conversion_Type,Revenue,Order_Value,Product_Category,Device_Type,Payment_Method,Conversion_Status,Is_New_Customer
CONV38189,CMP180,CUST07347,2025-12-05,Purchase,642.14,4069.16,Home & Kitchen,Mobile,Credit Card,Refunded,Yes
CONV38190,CMP099,CUST04202,2025-03-13,Purchase,2541.63,2541.63,Fitness,Mobile,Credit Card,Completed,No
CONV38191,CMP144,CUST09145,2025-12-12,Purchase,2971.13,2971.13,Fashion,Desktop,UPI,Completed,No
CONV38192,CMP078,CUST07750,2025-06-27,Purchase,0.00,401.31,Books,Mobile,Cash on Delivery,Cancelled,No
CONV38193,CMP124,CUST01797,2025-04-12,Purchase,2088.32,2088.32,Fashion,Desktop,UPI,Completed,No
CONV38194,CMP128,CUST05344,2025-08-21,Purchase,2703.77,2703.77,Fashion,Desktop,Credit Card,Completed,No
CONV38195,CMP052,CUST07284,2025-04-18,Purchase,2121.90,2121.90,Fitness,Desktop,Debit Card,Completed,No
CONV38196,CMP139,CUST05587,2025-07-25,Lead,0.00,0.00,Home & Kitchen,Mobile,Debit Card,Completed,Yes
CONV38197,CMP040,CUST03425,2025-04-05,Subscription,2251.10,2251.10,Fashion,Mobile,UPI,Completed,No
CONV38198,CMP008,CUST06368,2025-08-18,App Signup,28.72,250.00,Grocery,Mobile,Net Banking,Refunded,No
CONV38199,CMP014,CUST06137,2025-02-21,Purchase,0.00,734.01,Fashion,Desktop,UPI,Cancelled,No
CONV38200,CMP026,CUST00101,2025-02-11,Purchase,1304.36,1304.36,Beauty,Desktop,Debit Card,Completed,No
CONV38201,CMP102,CUST02666,2025-06-08,Purchase,1830.98,1830.98,Fashion,Mobile,Cash on Delivery,Completed,No
CONV38202,CMP127,CUST00846,2025-07-17,Purchase,3472.63,3472.63,Electronics,Mobile,Debit Card,Completed,No
CONV38203,CMP049,CUST05868,2025-01-09,Purchase,722.91,722.91,Personal Care,Mobile,Credit Card,Completed,Yes
CONV38204,CMP104,CUST02073,2025-08-23,Purchase,1167.59,1167.59,Fitness,Mobile,UPI,Completed,No
CONV38205,CMP019,CUST00240,2025-07-03,Purchase,5209.99,5209.99,Electronics,Mobile,Debit Card,Completed,No
CONV38206,CMP122,CUST08166,2025-02-10,Purchase,741.83,741.83,Personal Care,Mobile,Wallet,Completed,No
CONV38207,CMP142,CUST01928,2025-10-17,Purchase,1867.15,1867.15,Fashion,Mobile,Credit Card,Completed,No
CONV38208,CMP048,CUST06397,2025-12-27,Lead,0.00,0.00,Fitness,Mobile,Debit Card,Pending,Yes
CONV38209,CMP137,CUST03719,2025-05-18,Purchase,177.00,177.00,Fitness,Desktop,Credit Card,Completed,No
CONV38210,CMP052,CUST05332,2025-04-28,Purchase,1517.76,1517.76,Personal Care,Mobile,UPI,Completed,No
CONV38211,CMP090,CUST04396,2025-06-21,Purchase,1715.96,1715.96,Electronics,Mobile,UPI,Completed,No
CONV38212,CMP142,CUST09607,2025-10-10,Purchase,1938.44,1938.44,Fitness,Mobile,UPI,Completed,Yes
CONV38213,CMP149,CUST02988,2025-05-23,Purchase,944.65,944.65,Books,Mobile,Credit Card,Completed,No
CONV38214,CMP161,CUST04407,2025-05-20,Purchase,1523.48,1523.48,Personal Care,Mobile,Credit Card,Completed,Yes
CONV38215,CMP021,CUST01355,2025-09-15,Purchase,1539.41,1539.41,Beauty,Mobile,Debit Card,Completed,No
CONV38216,CMP051,CUST04827,2025-03-29,Purchase,1020.71,1020.71,Grocery,Mobile,Credit Card,Completed,No
CONV38217,CMP058,CUST04522,2025-10-12,Purchase,732.65,732.65,Books,Desktop,UPI,Completed,Yes
CONV38218,CMP068,CUST02348,2025-08-15,Subscription,1912.46,1912.46,Fitness,Mobile,Wallet,Completed,No
CONV38219,CMP041,CUST06035,2025-05-19,Purchase,3808.78,3808.78,Home & Kitchen,Tablet,Wallet,Completed,No
CONV38220,CMP131,CUST06388,2025-11-15,Purchase,0.00,5463.24,Electronics,Mobile,Net Banking,Pending,Yes
CONV38221,CMP012,CUST04216,2025-12-16,Purchase,1562.80,1562.80,Beauty,Mobile,UPI,Completed,No
CONV38222,CMP089,CUST07875,2025-05-23,App Signup,250.00,250.00,Personal Care,Mobile,Cash on Delivery,Completed,Yes
CONV38223,CMP130,CUST00081,2025-10-22,Purchase,1218.50,1218.50,Beauty,Mobile,Debit Card,Completed,No
CONV38224,CMP116,CUST02437,2025-08-15,Purchase,1045.51,1045.51,Grocery,Mobile,UPI,Completed,No
CONV38225,CMP119,CUST09925,2025-11-15,Subscription,0.00,3109.77,Home & Kitchen,Mobile,Credit Card,Cancelled,No
CONV38226,CMP073,CUST07674,2025-01-09,Purchase,535.22,535.22,Personal Care,Mobile,Wallet,Completed,No
CONV38227,CMP024,CUST06649,2025-12-07,Purchase,1049.50,1049.50,Grocery,Mobile,Credit Card,Completed,Yes
CONV38228,CMP153,CUST00321,2025-09-26,Purchase,0.00,584.09,Personal Care,Mobile,UPI,Pending,Yes
CONV38229,CMP110,CUST06801,2025-02-22,Purchase,123.58,930.72,Grocery,Mobile,Cash on Delivery,Refunded,No
CONV38230,CMP147,CUST05772,2025-03-15,Purchase,4735.74,4735.74,Home & Kitchen,Mobile,Wallet,Completed,Yes
CONV38231,CMP174,CUST03764,2025-06-09,Purchase,673.23,673.23,Books,Mobile,UPI,Completed,No
CONV38232,CMP135,CUST07878,2025-03-15,Purchase,0.00,1195.29,Grocery,Mobile,UPI,Cancelled,No
CONV38233,CMP043,CUST03482,2025-07-19,Lead,0.00,0.00,Fitness,Mobile,Cash on Delivery,Completed,No
CONV38234,CMP111,CUST07936,2025-03-14,Purchase,1151.27,1151.27,Grocery,Desktop,Wallet,Completed,No
CONV38235,CMP058,CUST07210,2025-10-08,Purchase,6040.53,6040.53,Electronics,Mobile,Debit Card,Completed,No
CONV38236,CMP067,CUST05785,2025-07-11,Purchase,1130.78,1130.78,Books,Mobile,Debit Card,Completed,No
CONV38237,CMP108,CUST04165,2025-12-20,Purchase,12.75,486.12,Books,Desktop,Debit Card,Refunded,No
CONV38238,CMP086,CUST02349,2025-02-17,Lead,500.00,500.00,Personal Care,Desktop,UPI,Completed,No
CONV38239,CMP066,CUST01561,2025-06-27,Purchase,2475.26,2475.26,Fashion,Mobile,UPI,Completed,No
CONV38240,CMP150,CUST00520,2025-06-24,Purchase,3184.48,3184.48,Electronics,Mobile,UPI,Completed,No
CONV38241,CMP104,CUST05154,2025-08-14,Purchase,830.30,830.30,Grocery,Desktop,UPI,Completed,No
CONV38242,CMP171,CUST09034,2025-03-09,Purchase,700.16,700.16,Grocery,Mobile,UPI,Completed,Yes
CONV38243,CMP067,CUST05981,2025-07-14,Purchase,1794.79,1794.79,Fitness,Mobile,Cash on Delivery,Completed,Yes
CONV38244,CMP114,CUST09324,2025-06-16,App Signup,500.00,500.00,Electronics,Mobile,Debit Card,Completed,Yes
CONV38245,CMP020,CUST00896,2025-08-19,Purchase,0.00,2746.18,Fitness,Desktop,Credit Card,Pending,No
CONV38246,CMP063,CUST08928,2025-03-13,Purchase,1079.91,1079.91,Books,Mobile,UPI,Completed,No
CONV38247,CMP099,CUST01395,2025-03-14,Purchase,7160.20,7160.20,Electronics,Mobile,UPI,Completed,Yes
CONV38248,CMP140,CUST04885,2025-08-20,App Signup,0.00,0.00,Fashion,Mobile,Credit Card,Refunded,No
CONV38249,CMP007,CUST04923,2025-07-14,Purchase,127.50,127.50,Books,Mobile,Credit Card,Completed,No
CONV38250,CMP051,CUST03658,2025-03-18,Purchase,16.43,138.00,Beauty,Mobile,UPI,Refunded,Yes
CONV38251,CMP067,CUST00873,2025-07-25,Purchase,200.44,1259.84,Beauty,Tablet,UPI,Refunded,No
CONV38252,CMP040,CUST03149,2025-04-08,Purchase,661.73,661.73,Personal Care,Mobile,Credit Card,Completed,No
CONV38253,CMP194,CUST07734,2025-02-12,Purchase,1476.74,1476.74,Books,Mobile,Cash on Delivery,Completed,No
CONV38254,CMP070,CUST03773,2025-10-12,Purchase,5173.16,5173.16,Fitness,Mobile,UPI,Completed,No
CONV38255,CMP145,CUST08941,2025-01-20,Purchase,1380.38,1380.38,Personal Care,Mobile,Credit Card,Completed,No
CONV38256,CMP001,CUST04913,2025-01-15,Purchase,3010.79,3010.79,Home & Kitchen,Mobile,Wallet,Completed,Yes
CONV38257,CMP057,CUST06276,2025-09-18,Purchase,1452.53,1452.53,Beauty,Mobile,Debit Card,Completed,No
CONV38258,CMP184,CUST00244,2025-04-14,Purchase,1011.97,1011.97,Books,Mobile,UPI,Completed,No
CONV38259,CMP193,CUST05284,2025-01-22,Purchase,24.49,378.83,Fashion,Mobile,UPI,Refunded,No
CONV38260,CMP169,CUST01966,2025-01-10,Purchase,0.00,4254.01,Electronics,Desktop,Wallet,Cancelled,No
CONV38261,CMP006,CUST00979,2025-06-12,Purchase,1421.29,1421.29,Personal Care,Mobile,UPI,Completed,No
CONV38262,CMP195,CUST04298,2025-03-27,Purchase,4981.16,4981.16,Electronics,Desktop,Net Banking,Completed,No
CONV38263,CMP152,CUST08179,2025-08-08,Purchase,2641.50,2641.50,Fitness,Desktop,Debit Card,Completed,No
CONV38264,CMP041,CUST07201,2025-05-22,Purchase,2134.22,2134.22,Fashion,Mobile,UPI,Completed,No
CONV38265,CMP016,CUST04881,2025-04-04,Purchase,1130.22,1130.22,Fashion,Mobile,Cash on Delivery,Completed,No
CONV38266,CMP006,CUST09632,2025-06-13,Purchase,1113.96,1113.96,Books,Mobile,Debit Card,Completed,Yes
CONV38267,CMP063,CUST01299,2025-03-26,Purchase,3974.58,3974.58,Electronics,Mobile,UPI,Completed,Yes
CONV38268,CMP137,CUST08987,2025-05-05,Lead,0.00,0.00,Home & Kitchen,Mobile,Cash on Delivery,Completed,No
CONV38269,CMP151,CUST01121,2025-07-13,Purchase,528.70,528.70,Personal Care,Mobile,UPI,Completed,No
CONV38270,CMP191,CUST03059,2025-11-18,Purchase,1002.76,1002.76,Grocery,Desktop,Cash on Delivery,Completed,No
CONV38271,CMP112,CUST07132,2025-04-20,Purchase,712.51,712.51,Books,Mobile,Debit Card,Completed,No
CONV38272,CMP114,CUST02713,2025-06-20,Purchase,5602.38,5602.38,Electronics,Mobile,UPI,Completed,Yes
CONV38273,CMP146,CUST02401,2025-02-20,Purchase,1747.77,1747.77,Electronics,Mobile,UPI,Completed,No
CONV38274,CMP194,CUST07852,2025-02-14,Purchase,1169.81,1169.81,Books,Mobile,UPI,Completed,Yes
CONV38275,CMP094,CUST03563,2025-10-30,Purchase,564.75,564.75,Electronics,Mobile,Net Banking,Completed,Yes
CONV38276,CMP024,CUST00170,2025-12-09,Purchase,387.01,387.01,Personal Care,Mobile,Debit Card,Completed,No
CONV38277,CMP135,CUST08365,2025-03-29,Purchase,552.32,552.32,Books,Mobile,Credit Card,Completed,No
CONV38278,CMP129,CUST07751,2025-09-16,Purchase,350.62,3521.09,Electronics,Desktop,UPI,Refunded,Yes
CONV38279,CMP063,CUST08458,2025-03-26,App Signup,0.00,0.00,Fashion,Mobile,Credit Card,Completed,No
CONV38280,CMP117,CUST05539,2025-09-21,App Signup,0.00,0.00,Beauty,Mobile,UPI,Completed,No
CONV38281,CMP010,CUST00388,2025-10-04,Purchase,644.29,644.29,Books,Mobile,Credit Card,Completed,No
CONV38282,CMP195,CUST07677,2025-03-08,Purchase,4671.25,4671.25,Electronics,Desktop,Debit Card,Completed,No
CONV38283,CMP043,CUST03043,2025-07-10,Purchase,1094.75,1094.75,Books,Desktop,UPI,Completed,No
CONV38284,CMP058,CUST02345,2025-10-17,Purchase,993.71,993.71,Personal Care,Mobile,Credit Card,Completed,Yes
CONV38285,CMP106,CUST04423,2025-10-13,Purchase,695.07,6963.65,Electronics,Mobile,UPI,Refunded,No
CONV38286,CMP147,CUST06610,2025-03-11,Purchase,493.84,493.84,Grocery,Mobile,UPI,Completed,No
CONV38287,CMP168,CUST02775,2025-12-10,Purchase,872.83,872.83,Beauty,Mobile,Wallet,Completed,Yes
CONV38288,CMP100,CUST01313,2025-04-11,Purchase,510.95,510.95,Books,Mobile,UPI,Completed,No
CONV38289,CMP177,CUST09486,2025-09-23,Purchase,1662.60,1662.60,Grocery,Mobile,Credit Card,Completed,Yes
CONV38290,CMP087,CUST00068,2025-03-19,Purchase,1054.34,1054.34,Home & Kitchen,Desktop,Credit Card,Completed,No
CONV38291,CMP117,CUST04543,2025-09-11,Purchase,796.28,796.28,Books,Mobile,Cash on Delivery,Completed,No
CONV38292,CMP102,CUST00996,2025-06-11,Lead,0.00,0.00,Grocery,Mobile,UPI,Completed,No
CONV38293,CMP039,CUST07781,2025-03-07,Purchase,228.73,228.73,Grocery,Mobile,UPI,Completed,No
CONV38294,CMP157,CUST03687,2025-01-13,Purchase,869.93,869.93,Grocery,Mobile,UPI,Completed,No
CONV38295,CMP124,CUST05273,2025-04-18,Purchase,1119.65,1119.65,Grocery,Mobile,UPI,Completed,No
CONV38296,CMP166,CUST03124,2025-10-15,Purchase,570.63,570.63,Books,Mobile,UPI,Completed,No
CONV38297,CMP158,CUST09797,2025-02-27,Purchase,921.81,921.81,Grocery,Mobile,Credit Card,Completed,No
CONV38298,CMP062,CUST00134,2025-02-05,Purchase,2445.79,2445.79,Fitness,Mobile,UPI,Completed,Yes
CONV38299,CMP173,CUST02962,2025-05-19,Purchase,1394.49,1394.49,Home & Kitchen,Mobile,Credit Card,Completed,No
CONV38300,CMP048,CUST06322,2025-12-22,Purchase,1277.66,1277.66,Grocery,Mobile,Credit Card,Completed,No
CONV38301,CMP093,CUST08899,2025-09-20,Purchase,1036.50,1036.50,Books,Mobile,Cash on Delivery,Completed,No
CONV38302,CMP086,CUST02348,2025-02-24,Purchase,1225.68,1225.68,Books,Mobile,UPI,Completed,No
CONV38303,CMP098,CUST00808,2025-02-19,Purchase,4912.11,4912.11,Electronics,Tablet,UPI,Completed,No
CONV38304,CMP132,CUST03534,2025-12-13,Purchase,6112.70,6112.70,Electronics,Desktop,UPI,Completed,No
CONV38305,CMP164,CUST09366,2025-08-09,App Signup,0.00,0.00,Electronics,Mobile,Credit Card,Pending,Yes
CONV38306,CMP075,CUST04051,2025-03-08,Purchase,2550.48,2550.48,Fashion,Desktop,Debit Card,Completed,No
CONV38307,CMP103,CUST05832,2025-07-11,Purchase,1277.10,1277.10,Beauty,Mobile,Cash on Delivery,Completed,No
CONV38308,CMP081,CUST07582,2025-09-16,Purchase,1874.07,1874.07,Fitness,Mobile,UPI,Completed,Yes
CONV38309,CMP081,CUST01957,2025-09-15,Purchase,365.08,365.08,Fitness,Mobile,Debit Card,Completed,No
CONV38310,CMP013,CUST06268,2025-01-15,Purchase,2504.11,2504.11,Fashion,Mobile,Credit Card,Completed,Yes
CONV38311,CMP083,CUST03436,2025-11-24,Purchase,772.17,772.17,Grocery,Mobile,UPI,Completed,No
CONV38312,CMP170,CUST04852,2025-02-26,Purchase,2793.76,2793.76,Fitness,Mobile,Net Banking,Completed,No
CONV38313,CMP161,CUST07176,2025-05-20,Purchase,0.00,177.00,Home & Kitchen,Mobile,UPI,Cancelled,No
CONV38314,CMP102,CUST03803,2025-06-14,Subscription,157.50,157.50,Books,Desktop,Wallet,Completed,No
CONV38315,CMP009,CUST01263,2025-09-15,Lead,250.00,250.00,Personal Care,Mobile,UPI,Completed,No
CONV38316,CMP193,CUST09731,2025-01-22,Purchase,717.15,717.15,Personal Care,Mobile,UPI,Completed,No
CONV38317,CMP137,CUST07054,2025-05-22,Subscription,4579.02,4579.02,Electronics,Mobile,Cash on Delivery,Completed,Yes
CONV38318,CMP143,CUST08702,2025-11-10,Subscription,1447.17,1447.17,Beauty,Mobile,UPI,Completed,No
CONV38319,CMP134,CUST06154,2025-02-24,Purchase,1962.13,1962.13,Fashion,Mobile,Credit Card,Completed,No
CONV38320,CMP152,CUST09491,2025-08-12,Purchase,0.00,2501.57,Home & Kitchen,Mobile,Cash on Delivery,Cancelled,Yes
CONV38321,CMP144,CUST00828,2025-12-31,Purchase,731.70,731.70,Books,Mobile,Net Banking,Completed,No
CONV38322,CMP109,CUST00467,2025-01-13,Purchase,2622.94,2622.94,Fashion,Mobile,Credit Card,Completed,No
CONV38323,CMP052,CUST07837,2025-04-20,Purchase,471.23,471.23,Grocery,Mobile,Credit Card,Completed,No
CONV38324,CMP042,CUST01395,2025-06-23,Purchase,937.41,937.41,Personal Care,Desktop,UPI,Completed,Yes
CONV38325,CMP172,CUST08540,2025-04-05,Purchase,455.74,455.74,Home & Kitchen,Tablet,Cash on Delivery,Completed,Yes
CONV38326,CMP112,CUST08480,2025-04-09,Purchase,2247.50,2247.50,Home & Kitchen,Desktop,Wallet,Completed,No
CONV38327,CMP185,CUST02515,2025-05-05,Purchase,2262.40,2262.40,Beauty,Mobile,Wallet,Completed,No
CONV38328,CMP108,CUST02805,2025-12-25,Lead,250.00,250.00,Books,Mobile,UPI,Completed,No
CONV38329,CMP168,CUST01394,2025-12-09,Purchase,1261.00,1261.00,Fashion,Mobile,UPI,Completed,Yes
CONV38330,CMP043,CUST05919,2025-07-28,Subscription,1921.24,1921.24,Home & Kitchen,Desktop,UPI,Completed,No
CONV38331,CMP023,CUST01720,2025-11-11,Subscription,1013.00,1013.00,Beauty,Mobile,UPI,Completed,No
CONV38332,CMP135,CUST05776,2025-03-15,Purchase,1429.02,1429.02,Grocery,Mobile,UPI,Completed,No
CONV38333,CMP084,CUST07856,2025-12-23,App Signup,0.00,0.00,Personal Care,Desktop,Credit Card,Completed,No
CONV38334,CMP178,CUST04830,2025-10-19,Purchase,562.48,562.48,Grocery,Mobile,UPI,Completed,No
CONV38335,CMP199,CUST09732,2025-07-09,Purchase,168.00,168.00,Grocery,Desktop,Credit Card,Completed,No
CONV38336,CMP014,CUST01277,2025-02-05,Purchase,2476.83,2476.83,Fitness,Mobile,UPI,Completed,No
CONV38337,CMP194,CUST08895,2025-02-17,Subscription,2305.01,2305.01,Fashion,Mobile,UPI,Completed,No
CONV38338,CMP094,CUST09731,2025-10-23,Purchase,1242.47,1242.47,Beauty,Desktop,UPI,Completed,No
CONV38339,CMP106,CUST08878,2025-10-07,Purchase,2037.14,2037.14,Home & Kitchen,Mobile,Net Banking,Completed,No
CONV38340,CMP030,CUST02803,2025-06-09,Purchase,1787.58,1787.58,Fitness,Mobile,UPI,Completed,No
CONV38341,CMP009,CUST04116,2025-09-12,Lead,0.00,0.00,Personal Care,Mobile,UPI,Completed,Yes
CONV38342,CMP002,CUST04491,2025-02-02,Purchase,1287.74,1287.74,Grocery,Tablet,Debit Card,Completed,No
CONV38343,CMP049,CUST04408,2025-01-09,Purchase,5456.71,5456.71,Electronics,Mobile,Debit Card,Completed,No
CONV38344,CMP050,CUST03174,2025-02-25,Purchase,2106.23,2106.23,Beauty,Mobile,UPI,Completed,No
CONV38345,CMP034,CUST02163,2025-10-09,Purchase,177.00,177.00,Fitness,Mobile,Credit Card,Completed,No
CONV38346,CMP091,CUST05776,2025-07-27,Purchase,920.51,920.51,Personal Care,Desktop,UPI,Completed,No
CONV38347,CMP028,CUST06406,2025-04-20,Purchase,2075.32,2075.32,Beauty,Mobile,Debit Card,Completed,No
CONV38348,CMP017,CUST07080,2025-05-16,Purchase,1375.99,1375.99,Grocery,Tablet,UPI,Completed,No
CONV38349,CMP105,CUST06054,2025-09-20,Purchase,1177.76,1177.76,Personal Care,Mobile,Credit Card,Completed,Yes
CONV38350,CMP048,CUST05050,2025-12-18,Purchase,986.18,986.18,Personal Care,Desktop,UPI,Completed,No
CONV38351,CMP141,CUST06074,2025-09-15,Purchase,1086.04,1086.04,Beauty,Mobile,Debit Card,Completed,No
CONV38352,CMP165,CUST00111,2025-09-20,Purchase,1545.63,1545.63,Personal Care,Desktop,UPI,Completed,No
CONV38353,CMP022,CUST00404,2025-10-07,Purchase,943.33,943.33,Grocery,Mobile,UPI,Completed,No
CONV38354,CMP135,CUST04877,2025-03-27,Purchase,138.00,138.00,Home & Kitchen,Desktop,Net Banking,Completed,No
CONV38355,CMP167,CUST00574,2025-11-21,Purchase,503.43,503.43,Grocery,Mobile,UPI,Completed,No
CONV38356,CMP042,CUST09710,2025-06-18,Purchase,3700.32,3700.32,Home & Kitchen,Mobile,Wallet,Completed,Yes
CONV38357,CMP007,CUST02015,2025-07-26,Purchase,5270.15,5270.15,Electronics,Mobile,Net Banking,Completed,No
CONV38358,CMP017,CUST07478,2025-05-19,Purchase,1166.02,1166.02,Grocery,Mobile,UPI,Completed,No
CONV38359,CMP059,CUST09118,2025-11-10,Purchase,2274.65,2274.65,Beauty,Mobile,Cash on Delivery,Completed,Yes
CONV38360,CMP170,CUST09759,2025-02-23,Subscription,1152.66,1152.66,Fashion,Mobile,UPI,Completed,No
CONV38361,CMP103,CUST06999,2025-07-12,Purchase,1275.82,1275.82,Grocery,Mobile,UPI,Completed,No
CONV38362,CMP013,CUST08825,2025-01-17,Purchase,2740.28,2740.28,Electronics,Mobile,Debit Card,Completed,No
CONV38363,CMP082,CUST06648,2025-10-19,Purchase,2260.92,2260.92,Home & Kitchen,Mobile,UPI,Completed,Yes
CONV38364,CMP123,CUST04709,2025-03-22,Purchase,763.33,763.33,Books,Desktop,Cash on Delivery,Completed,No
CONV38365,CMP067,CUST05705,2025-07-07,Purchase,1373.19,1373.19,Books,Mobile,UPI,Completed,Yes
CONV38366,CMP094,CUST09968,2025-10-17,Subscription,1650.80,1650.80,Electronics,Desktop,UPI,Completed,No
CONV38367,CMP070,CUST00869,2025-10-09,Purchase,157.50,157.50,Home & Kitchen,Mobile,Net Banking,Completed,Yes
CONV38368,CMP119,CUST00757,2025-11-14,Purchase,1251.19,1251.19,Grocery,Desktop,Net Banking,Completed,Yes
CONV38369,CMP165,CUST06277,2025-09-05,Purchase,447.40,447.40,Grocery,Desktop,Debit Card,Completed,No
CONV38370,CMP102,CUST08365,2025-06-02,Purchase,2377.73,2377.73,Beauty,Mobile,UPI,Completed,No
CONV38371,CMP146,CUST06300,2025-02-21,Purchase,1341.62,1341.62,Fitness,Mobile,UPI,Completed,No
CONV38372,CMP194,CUST02028,2025-02-14,Purchase,0.00,1316.42,Grocery,Mobile,Credit Card,Cancelled,No
CONV38373,CMP136,CUST07722,2025-04-29,Purchase,0.00,723.38,Beauty,Desktop,UPI,Cancelled,Yes
CONV38374,CMP089,CUST02917,2025-05-23,Purchase,2747.74,2747.74,Fashion,Mobile,Credit Card,Completed,No
CONV38375,CMP172,CUST00145,2025-04-07,Purchase,3451.77,3451.77,Electronics,Mobile,UPI,Completed,Yes
CONV38376,CMP097,CUST05809,2025-01-19,Purchase,738.92,738.92,Books,Mobile,UPI,Completed,No
CONV38377,CMP013,CUST09411,2025-01-09,Purchase,1053.94,1053.94,Beauty,Mobile,Net Banking,Completed,No
CONV38378,CMP097,CUST07957,2025-01-19,App Signup,0.00,0.00,Fashion,Desktop,UPI,Completed,No
CONV38379,CMP158,CUST05842,2025-02-21,Purchase,2193.25,2193.25,Fitness,Mobile,Credit Card,Completed,No
CONV38380,CMP079,CUST05804,2025-07-09,Purchase,428.15,428.15,Personal Care,Mobile,UPI,Completed,Yes
CONV38381,CMP181,CUST05489,2025-01-20,Purchase,1433.82,1433.82,Personal Care,Mobile,Credit Card,Completed,No
CONV38382,CMP015,CUST02927,2025-03-10,Lead,0.00,0.00,Home & Kitchen,Mobile,Credit Card,Completed,No
CONV38383,CMP090,CUST03580,2025-06-22,Purchase,1328.75,1328.75,Fitness,Desktop,Credit Card,Completed,Yes
CONV38384,CMP099,CUST01449,2025-03-26,Subscription,815.42,815.42,Books,Mobile,Debit Card,Completed,Yes
CONV38385,CMP157,CUST06331,2025-01-22,Purchase,1992.13,1992.13,Fitness,Desktop,UPI,Completed,Yes
CONV38386,CMP192,CUST04316,2025-12-16,Purchase,30.18,1632.88,Fashion,Mobile,Net Banking,Refunded,No
CONV38387,CMP125,CUST07592,2025-05-05,Purchase,3929.58,3929.58,Electronics,Mobile,UPI,Completed,Yes
CONV38388,CMP070,CUST06409,2025-10-13,Purchase,0.00,789.18,Books,Mobile,Debit Card,Pending,No
CONV38389,CMP126,CUST05471,2025-06-21,Purchase,3256.03,3256.03,Home & Kitchen,Mobile,UPI,Completed,No
CONV38390,CMP090,CUST01093,2025-06-15,Purchase,4835.98,4835.98,Electronics,Desktop,Net Banking,Completed,No
CONV38391,CMP106,CUST06648,2025-10-12,Purchase,3093.93,3093.93,Fitness,Mobile,UPI,Completed,Yes
CONV38392,CMP084,CUST05260,2025-12-21,Purchase,15.29,173.81,Books,Mobile,UPI,Refunded,Yes
CONV38393,CMP172,CUST00976,2025-04-12,Purchase,1622.03,1622.03,Fashion,Mobile,Credit Card,Completed,Yes
CONV38394,CMP051,CUST01020,2025-03-18,Subscription,3969.09,3969.09,Home & Kitchen,Mobile,Credit Card,Completed,No
CONV38395,CMP061,CUST07907,2025-01-06,Purchase,2273.49,2273.49,Home & Kitchen,Mobile,Cash on Delivery,Completed,No
CONV38396,CMP131,CUST05125,2025-11-22,Purchase,200.71,1261.11,Electronics,Mobile,Cash on Delivery,Refunded,No
CONV38397,CMP084,CUST01047,2025-12-21,Purchase,2762.34,2762.34,Home & Kitchen,Mobile,Debit Card,Completed,No
CONV38398,CMP197,CUST02032,2025-05-09,Purchase,1922.82,1922.82,Home & Kitchen,Mobile,Cash on Delivery,Completed,Yes
CONV38399,CMP082,CUST01713,2025-10-13,Purchase,2106.80,2106.80,Fitness,Desktop,Credit Card,Completed,No
CONV38400,CMP029,CUST09348,2025-05-22,Purchase,2415.65,2415.65,Fitness,Desktop,Cash on Delivery,Completed,Yes
CONV38401,CMP116,CUST01239,2025-08-24,Purchase,961.70,961.70,Beauty,Mobile,UPI,Completed,No
CONV38402,CMP091,CUST03631,2025-07-18,Purchase,1058.40,1058.40,Personal Care,Mobile,Credit Card,Completed,No
